task_title,time_stamp,start_flag,end_flag,risk,difficulty,r_hardware,r_software,r_people,r_consumables,r_attire,r_tools
JXW - VHJFXIT,78,0,0,0.9489109,0.0024380088,0.25193474,,,,,
JXW - VHJFXIT,78,0,0,0.73588175,0.43728733,0.15385574,,,,,
JXW - VHJFXIT,78,0,0,0.49123323,0.992661,0.11913887,,,,,
JXW - VHJFXIT,78,0,0,0.037359774,0.25285023,0.013668091,,,,,
JXW - VHJFXIT,78,0,0,0.3471892,0.55786794,0.07318211,,,,,
JXW - VHJFXIT,78,0,0,0.1210618,0.441912,0.13689739,,,,,
JXW - VHJFXIT,78,0,0,0.21194708,0.5662656,0.06318268,,,,,
JXW - VHJFXIT,79,0,1,0.019084692,0.64077115,0.13039522,,,,,
WBE - DPSMBBJFLLJLVMRXL,30,1,0,0.3010584,0.960068,,,,,0.20652424,
WBE - DPSMBBJFLLJLVMRXL,43,0,0,0.70197254,0.826726,,,,,0.0699802,
WBE - DPSMBBJFLLJLVMRXL,56,0,0,0.682393,0.104316056,,,,,0.18406005,
WBE - DPSMBBJFLLJLVMRXL,69,0,0,0.080917835,0.8942457,,,,,0.24107265,
WBE - DPSMBBJFLLJLVMRXL,82,0,0,0.1869592,0.83843315,,,,,0.10737115,
WBE - DPSMBBJFLLJLVMRXL,84,0,1,0.18543392,0.69359833,,,,,0.10458842,
PWG - VIVQPATCLDFFCMTFBFF,29,1,0,0.34251922,0.93690395,0.01369742,,,,0.11453894,
PWG - VIVQPATCLDFFCMTFBFF,36,0,0,0.17771107,0.70624846,0.101652965,,,,0.15601598,
PWG - VIVQPATCLDFFCMTFBFF,43,0,0,0.935095,0.38933307,0.039070576,,,,0.15299934,
PWG - VIVQPATCLDFFCMTFBFF,50,0,0,0.20010597,0.4182884,0.080312915,,,,0.06314907,
PWG - VIVQPATCLDFFCMTFBFF,57,0,0,0.27118617,0.032544553,0.019709991,,,,0.069905974,
PWG - VIVQPATCLDFFCMTFBFF,57,0,1,0.8162513,0.30716866,0.17715444,,,,0.190653,
NHB - CRPOKTHVVVEUXMYOPIXNL,81,1,0,0.8252166,0.8258989,,0.15437275,,,0.2617735,
NHB - CRPOKTHVVVEUXMYOPIXNL,85,0,0,0.5113338,0.2094369,,0.12024271,,,0.18229118,
NHB - CRPOKTHVVVEUXMYOPIXNL,89,0,0,0.22267187,0.44976485,,0.047596376,,,0.11824997,
NHB - CRPOKTHVVVEUXMYOPIXNL,93,0,0,0.41374588,0.10875952,,0.10872843,,,0.11510803,
NHB - CRPOKTHVVVEUXMYOPIXNL,97,0,0,0.09618509,0.69661856,,0.12837993,,,0.25454077,
NHB - CRPOKTHVVVEUXMYOPIXNL,101,0,0,0.055277824,0.7645355,,0.16418776,,,0.116458684,
NHB - CRPOKTHVVVEUXMYOPIXNL,105,0,0,0.61531174,0.6006704,,0.22518198,,,0.053813897,
NHB - CRPOKTHVVVEUXMYOPIXNL,109,0,0,0.71899784,0.18032515,,0.11233419,,,0.22104895,
NHB - CRPOKTHVVVEUXMYOPIXNL,113,0,0,0.91146296,0.4675222,,0.19382726,,,0.2019496,
NHB - CRPOKTHVVVEUXMYOPIXNL,113,0,1,0.8007415,0.6427235,,0.081715785,,,0.056208823,
SDL - MMHWXNGKAEIKSKHCLO,76,1,0,0.90704,0.6529878,0.0441723,,,0.21049595,,
SDL - MMHWXNGKAEIKSKHCLO,78,0,0,0.7417214,0.87692577,0.23913974,,,0.09635275,,
SDL - MMHWXNGKAEIKSKHCLO,80,0,0,0.99374706,0.56506324,0.088133104,,,0.22313406,,
SDL - MMHWXNGKAEIKSKHCLO,82,0,0,0.59480673,0.7207615,0.040310442,,,0.112093,,
SDL - MMHWXNGKAEIKSKHCLO,84,0,0,0.05185908,0.47458935,0.15335281,,,0.11985189,,
SDL - MMHWXNGKAEIKSKHCLO,86,0,0,0.06864178,0.6674829,0.25740862,,,0.17370546,,
SDL - MMHWXNGKAEIKSKHCLO,88,0,0,0.8327679,0.67997676,0.11264988,,,0.05653902,,
SDL - MMHWXNGKAEIKSKHCLO,90,0,0,0.6579708,0.41110146,0.23236465,,,0.08692005,,
SDL - MMHWXNGKAEIKSKHCLO,92,0,0,0.86576337,0.5507528,0.22665626,,,0.19604884,,
SDL - MMHWXNGKAEIKSKHCLO,94,0,0,0.1366334,0.2857622,0.17785577,,,0.20520455,,
SDL - MMHWXNGKAEIKSKHCLO,96,0,0,0.9910045,0.4222147,0.07754232,,,0.009950581,,
SDL - MMHWXNGKAEIKSKHCLO,98,0,0,0.40421075,0.35180026,0.096952744,,,0.12690899,,
SDL - MMHWXNGKAEIKSKHCLO,107,0,1,0.48072702,0.34558892,0.118681945,,,0.2237882,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,75,1,0,0.12209904,0.7901513,0.03440912,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,79,0,0,0.30144376,0.5107205,0.10579301,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,83,0,0,0.29646158,0.18117481,0.22130004,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,87,0,0,0.44789606,0.4634893,0.012408762,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,91,0,0,0.14758903,0.8853457,0.18845163,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,95,0,0,0.09110898,0.36192834,0.116048306,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,99,0,0,0.6987598,0.9111625,0.10713906,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,103,0,0,0.55857664,0.08525425,0.20812173,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,107,0,0,0.27607536,0.37206197,0.018513998,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,111,0,0,0.011493504,0.15822661,0.25285667,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,115,0,0,0.19232523,0.4376214,0.017547939,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,119,0,0,0.2440291,0.017183185,0.18781023,,,,,
PVY - CICDWOVKBRNSCCBVBBULKAHPE,119,0,1,0.66241205,0.56931067,0.19839074,,,,,
